id,puzzle,solution,clues,difficulty
8037,..9..3..5..8.4....6.....89...7.61...15...9..2...5....3..6.1....9..4....77....84..,419683275278945631635127894397261548154839762862574913546712389983456127721398456,25,2.9
8080,3..612...82.5...........45...9....83.8..21.6.......14.7.1.5...9...........8..73..,354612798827594631916873452179465283483721965265938147741356829632189574598247316,25,2.9
8142,..6.75.4.41....38..2.1...........8...4.2..........193.36.......8....2.5..9.4.3.2.,986375241415926387723148569639754812148239675257861934362517498874692153591483726,25,2.9
8273,......89....6...2329.......6...13....79..6..2.........78.....4..6...43..93..5.17.,156732894847691523293845761628413957379586412415927638781369245562174389934258176,25,2.9
8862,.......3...964..8...72.16.44........73...4.....65...421.....9.66..3..........9.2.,264798531319645287857231694425816379731924865986573142173482956692357418548169723,25,2.9
9201,8.49.....32.....7.5......266...8.59.45...62....1..........2.6.......5.49.4...8...,864972351329561478517843926632187594458396217791254863173429685286735149945618732,25,2.9
9556,..3...2.429.4.8......7....8....1...7......3...679..5...14..26..5....7......5...92,783659214291438756645721938439215867152876349867943521914382675526197483378564192,25,2.9
9827,.....4.5.52....7....7.62..196...54.......1.3.4...7...22...9.....3......4...1..5.8,316784259524319786897562341963825417782941635451673892275498163138256974649137528,25,2.9
9958,.....8.17.1....5....49.3...9..47.25...1....7...2.3....4...6.8...2....13....8...6.,369528417218647593754913682983476251541289376672135948497361825826754139135892764,25,2.9
595,....8.6....4...9.5538....7...27......9.8.4.37...59.2....7....6...69.7........2..1,179485623264371985538269174852713496691824537743596218427158369316947852985632741,26,2.9
1420,4......51.3.......1...2.7.....6..27.6.9.......74.3..9...236..84....4.3..8..5.7...,426973851537186429198425736351694278689752143274831695712369584965248317843517962,26,2.9
1546,43......1....3.5...216.....3....84...6.4...1.57....2.88......7..9.2...4......715.,435782691689134527721659384312578469968423715574916238856341972197265843243897156,26,2.9
2033,9....82..76.1.......5..73.........8.5.....4.23.8..4.9..9..417......7.9....62....3,934568271762139548185427369649352187517986432328714695293841756851673924476295813,26,2.9
2116,..4...........85...7...69...3...7..97..36...294..2.73...5..1.7....7.2....8.....15,524913867169278543873546921632487159751369482948125736295831674416752398387694215,26,2.9
3848,971.825......9..8.....15.6...9......1.6.....372..3.1.......9..23...7....6....17..,971682534465793281283415967839126475156947823724538196547869312318274659692351748,26,2.9
4758,.3..8.....7.25.9.....1...7.26..3...1.9..7..45...5.1..2...7..2....34...5.81.......,134987526678253914952146378265834791391672845487591632546719283723468159819325467,26,2.9
5700,...63.8.1..29.8....7..1...3..93.6.5....7....2.5....6..6...4.....9.....8...32.9.6.,945632871132978546876514923419326758368795412257481639621847395594163287783259164,26,2.9
6343,.......319...1...6...6.495........9.3..75...22.6..84..8.539......7..5........1.2.,564987231972513846183624957758246193341759682296138475815392764427865319639471528,26,2.9
6709,.....9.6..2975...171.......4......1.......7.41...67.23....7......5234......8.62..,584129367629753841713648952457382619236915784198467523962571438875234196341896275,26,2.9
7058,5....3.8..6...8....9..52..1.14....6....6....28....7....71...59.43..15.7.....7....,542163987163798425798452631314529768957681342826347159271836594439215876685974213,26,2.9
7183,.....17..7..4....8...8.3.429.31.....24.....5.8......234..7...15.7..4.........58..,584921736732456198691873542953162487246387951817594623468739215175248369329615874,26,2.9
7793,1..68......71...63......2.1......65......8...2..75.....1..4.3..7.29..5..43....72.,124683975957124863368579241841392657573468192296751438615247389782936514439815726,26,2.9
7814,..9..7.4..4...1..8...3.....7....9.6...4.62.......3..5..3.2...79.81...4.59.7...8..,319827546542691738876345192753189264194562387268734951435218679681973425927456813,26,2.9
9424,.1.....457...1....26..5..1.8.2.3...6.........65....4.7...3..98....78...19...21...,319672845785914263264853719892437156147265398653198427571346982426789531938521674,26,2.9
9465,127...4.8.....7.........6.1....9...73....856.9...4....7..13.....4..89.5...3...1.6,127965438436817295589423671652391847314278569978546312765132984241689753893754126,26,2.9
491,.5...1.2......69.49..4..1....26..4..8.974...........93....67.....1...8.947..9.3..,354981627127536984986472135732659418819743256645218793293867541561324879478195362,27,2.9
1135,.....4...749.1....1..2.....9.3...8.1...3..67..7..81...39....75.....52...2....89.6,826594137749813265135267489963475821581329674472681593398146752617952348254738916,27,2.9
1792,...5...29..86...5.1....96....7.8..353.9.........72...8....5...4.3...1.8..94..85..,673514829948672351152839647217986435389145276465723198821357964536491782794268513,27,2.9
3906,.93.......8.63.92.4..5...8...94....721.....9..3....8.......926.....86.1..2.....78,593812746187634925462597381659428137218375694734961852841759263375286419926143578,27,2.9
4136,......9..95...8.233..2..768.8...9.1776.4.3....3.......8....7.9.2....68..........5,628374951957168423314295768482659317761423589539781246846537192275916834193842675,27,2.9
4278,...2.3.87.4..........14.52...48....2..2.1.....78..2146.3.579....29..............5,165293487243785691897146523914867352652314879378952146431579268529638714786421935,27,2.9
8580,56.....38........4.1..8.92...5..7..11973.45.........9..8...6.....953....2...78...,562749138978213654413685927835927461197364582624851793381496275749532816256178349,27,2.9
6291,.6..31.8.7.1.8...5.8.79...............2...61..5....7.934....2..5.6.2.3...29....41,265431987791682435483795162174269853932857614658143729347518296516924378829376541,28,2.9
316,........8..8....76.1..7.2.32........7...69......5...8....158.4...64....74........,572936418348215976619874253295781364784369521163542789937158642856423197421697835,22,3.0
334,...384...34.7...1....6....5........1....38.2..6....74..26..........1....4.7...2..,651384972342795816798621435284976351175438629963152748526843197839217564417569283,22,3.0
3493,83.1........7..2......9..4.....457.....3..1.......7.89..5.......4.....28.73.5....,839124675564738291712596843198645732427389156356217489985462317641973528273851964,22,3.0
6520,.7.4...3.........2.2.58....9...1...4....2..7.43.....893.........8....9.5.6...7...,579462831148739652623581497957813264816924573432675189394258716781346925265197348,22,3.0
9832,...2..7.4........15.9.8....1..53.......8.4.6..5......2...19.....3...64..8.5......,381265794264973581579481326126539847793824165458617932647198253932756418815342679,22,3.0
697,...94..6228.7......46......5.4....97......41..39....5..6.5....8...........5.6....,751948362283716549946325781524631897678259413139487256467593128892174635315862974,23,3.0
1351,..934...8......4.17.......5..2..31....15........89...3........2....75.6..5.9...4.,519342678823657491746189235982763154371524986465891723697438512134275869258916347,23,3.0
2446,.6.....8..4......15.1.2.7.....2.95....2.63....5.1...7..7....3......1.........8.24,967431285243857691581926743814279536792563418356184972178642359429315867635798124,23,3.0
2801,.3.....96.24....3......6...5..72........5...8.....3.1....8...734....1...7.26....1,837245196624917835951386247519728364346159728278463519165892473493571682782634951,23,3.0
3858,9...732.....5...74..1..8....4...5.........7..3872...1.....9..3.1.......8..2...4..,954673281638521974721948356249715863516389742387264519465892137193457628872136495,23,3.0
4097,859..6.....2.....9...8..4.7...9....5.3...7.2...6.2....1......3....5..7.46...8....,859746213742315869361892457217938645438657921596124378184279536923561784675483192,23,3.0
4474,.5...327.3.7..1.4..........2..35....5...6...1.6........9..1..2...3..89.....5....6,156843279327691845948275163281357694534962781769184532495716328613428957872539416,23,3.0
4641,.......8.3.4..96...1....32..3.9..7.....8.7...1..43.....2..5...97.3.1...........7.,562143987384279651917586324438921765259867413176435298621754839793618542845392176,23,3.0
4918,6...5...8.8.....43..5..7...8.4..5.67.......3...7..9...9..8........1...24.7....1..,613954278789621543425387691834215967192768435567439812941872356358196724276543189,23,3.0
5396,3..7..9....42.......7...3..........2.5..29....3..4..5...6.8...594.......8..4.7..1,382765914694231587517894326469578132751329468238146759176983245945612873823457691,23,3.0
5912,.9187........2..9..7..6..3..18.....27.4.....8....9.6..34...5.................62.1,591873426683524197472961835918647352764352918235198674346215789127489563859736241,23,3.0
6594,.....4.2..7....5..3.9.58......3..2.6....8....19....3....64....17...9..6......5..4,658734129472619583319258647587341296263987415194526378836472951745193862921865734,23,3.0
7024,..2......6....9.4..34261.......3....7.....16..1.5....89............7.4..25..9.7..,192754683675389241834261597586137924723948165419526378947615832361872459258493716,23,3.0
7214,79.13.8...4..9.7.......8...8.....4.2.6......8.1.3.....1.6.....5....2..9..8.....6.,795132846348695721621478953837569412964217538512384679176943285453826197289751364,23,3.0
7578,..2..8..33....16.......215........3.87.......45..29....1...5......8...7.....3..69,162958743385741692947362158291587436876413925453629817619275384534896271728134569,23,3.0
7758,...4...79.3.......7.....45824............8..6...96.......21.5..8.9..56...2.....3.,682451379435897162791326458246173895973548216158962743364219587819735624527684931,23,3.0
7997,.....49..1.5..7....8.6...........4.6.1...3.5.47......1......56..2.5....99.8..2...,367824915145397628289615374592178436816943257473256891731489562624531789958762143,23,3.0
9608,..2.....13......56.6...5..8..9.......5.27...4.1...8.....18.7..........4...342..9.,572684931398712456164935278439561782856279314217348569941857623625193847783426195,23,3.0
9682,...5.....67...93.......81.6....379...14.....53............2.6..1......9.4.5.8...3,241563789678219354953748126586437912714692835329851467837925641162374598495186273,23,3.0
124,471...8............2.1.9.4....5..698....8..7......2...7...9....6.8.7..51..4...3..,471625839953748126826139745342517698169483572587962413715396284638274951294851367,24,3.0
506,..5.2...726...8..5...15..4....7.....59.4.......7...8.........31..1..6...7..5..92.,915624387264378195873159642486735219592481763137962854629847531351296478748513926,24,3.0
727,3....7..........15..92...86.5.8.........1.84.4...9...1..3.....4.4.7.....1.....953,385167492624983715719245386251874639936512847478396521893651274542739168167428953,24,3.0
1389,.....5..2..6.71..3.8..2....5......4...1...8.9..92...16.1.947...........56.7......,193865472256471983784329651562198347431756829879234516315947268948612735627583194,24,3.0
1598,..........3..15..6.2.83...44......27......9...8.4...3..53..8...2.1..4.7.8......9.,618247359734915286529836714495683127376152948182479635953728461261594873847361592,24,3.0
1666,...9...6....4.52..7.42..........137.567...4..........5.51.9..2..8..26...........8,215937864896415237734268159928541376567389412143672985651894723389726541472153698,24,3.0
1707,1....8.9....5..2......4...15...73..963............5.383.9....5..8.....27...6.4...,124738695973516284865942371548273169637189542291465738319827456486351927752694813,24,3.0
1833,.1.........8.169....2...67......2.9.5.79..3.....54....6.5..3..4.7..6....3....8...,716329458458716923932854671184632597567981342293547816625193784871465239349278165,24,3.0
2094,..9....1.2...7..3.5..4.........9..73.38..2..19..1.....4..6.85..851.4.............,379256418284971635516483729165894273738562941942137856423618597851749362697325184,24,3.0
2888,....3..7..4......61......9.3....57....84.3..5..7..6....3...2.84.....4..2..2.9.1..,586239471749581326123647598314825769698473215257916843931752684875164932462398157,24,3.0
2991,1.........4.98....6...53.....48......1..7.5.6.9....7.3.2....3.4...7...2.5......67,139264875245987631678153492754836219312479586896521743927618354463795128581342967,24,3.0
3461,.59.....3...1.........6.9.1.95.7.....4..3...2.3...2.7....3...48..8.9.2.6......3..,159287463683149725472563981295671834746938512831452679967325148318794256524816397,24,3.0
3928,........3..38.56..9.....2...2...........2..85...3.9..1.762......427..9..3..54....,467912853213875694985634217721458369639127485854369721176293548542781936398546172,24,3.0
4085,......6..1.......725.7...1868....3......83.....7.4.5..82....9......78....4.23....,974812635168354297253796418685127349492583761317649582821465973536978124749231856,24,3.0
4230,....3..4.......58.79...4...5...6729...2......1......38.6..9.......6....524..71...,851932746423716589796854312584367291632189457179425638365298174917643825248571963,24,3.0
4240,.5.1..43.........1.824.....4.1.............96...36.7.4.....53.76........9....7.52,756129438349758261182436975461972583237584196598361724824695317675213849913847652,24,3.0
4381,7..9...1.15.........6...4.92.8..4.....75...32.....8...89...13.5....5..8....2.....,784962513159347628326815479268134957417596832935728164892671345673459281541283796,24,3.0
5014,9........7465......1...82....4..9.5.......8.7.5......3....63..28...1.....9..7.53.,928347165746521389513698274284739651369154827157286493475863912832915746691472538,24,3.0
5036,...65.18...1..7....3....24.......41.94.3.86....5..2....2.........71..3.4..8......,274653189891247563536891247783965412942318675165472938429736851657189324318524796,24,3.0
5499,..794.53.51...6.9...........72....5....6.........5462...1...2.8.4....7....3.8....,827941536514736892396528471672819354435672189189354627751493268948265713263187945,24,3.0
